current_speed_kmh,current_delay_min,distance_to_next_station_km,current_position_km,distance_remaining_km,estimated_running_time_min,delay_ratio,train_priority_EXPRESS,train_priority_FREIGHT,train_priority_HIGH_SPEED,train_priority_PASSENGER,has_train_ahead,distance_to_ahead_train_km,ahead_train_speed_kmh,ahead_train_eta_min,expected_clearance_time_min,relative_speed_kmh,closing_speed_kmh,time_to_close_gap_min,headway_margin_min,signal_code,current_headway_min,safe_required_headway_min,platform_available,speed_restriction_kmh,junction_busy,route_blocked,section_occupancy,time_of_day,weather_condition_CLEAR,weather_condition_FOG,weather_condition_RAIN,weather_condition_STORM,speed_mean,speed_std,speed_trend,position_progress_rate,delay_mean,delay_std,delay_trend,conflict,conflict_probability,expected_delay_min
107.4,1.8,10.6,49.8,10.6,5.92,0.304,1.0,0.0,0.0,0.0,1.0,3.27,91.5,2.1,5.9,15.9,15.9,12.34,9.8,2.0,12.8,3.0,1.0,50.0,0.0,0.0,0.0,6.1,1.0,0.0,0.0,0.0,109.0,3.92,9.6,1.748,1.05,0.75,1.5,0,0.6118,13.6
46.0,8.3,15.5,138.8,15.5,20.22,0.411,0.0,0.0,0.0,1.0,1.0,10.13,46.0,13.2,14.4,0.0,0.0,999.0,11.2,0.0,14.2,3.0,0.0,120.0,0.0,0.5,0.0,10.7,1.0,0.0,0.0,0.0,41.5,1.47,-3.6,0.777,8.95,0.65,-1.3,1,0.304,15.4
118.2,1.1,8.2,30.1,8.2,4.16,0.264,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,14.7,1.0,17.7,3.0,0.5,80.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,120.8,1.96,-4.8,2.149,3.15,2.05,-4.1,0,0.0335,0.0
143.2,11.2,23.7,203.2,23.7,9.93,1.128,0.0,0.0,1.0,0.0,1.0,4.43,86.1,3.1,6.9,57.1,57.1,4.65,19.6,2.0,22.6,3.0,0.5,120.0,0.0,0.5,0.0,15.4,1.0,0.0,0.0,0.0,146.3,0.33,-0.8,2.466,10.15,1.05,2.1,0,0.7709,21.5
70.0,0.8,21.6,126.7,21.6,18.51,0.043,0.0,0.0,0.0,1.0,1.0,3.52,70.6,3.0,5.8,-0.6,0.0,999.0,10.7,2.0,13.7,3.0,0.0,120.0,0.0,0.0,0.0,0.9,0.0,0.0,1.0,0.0,72.0,0.24,0.6,1.025,-0.15,0.95,1.9,0,0.4287,9.2
82.6,0.2,8.8,48.0,8.8,6.39,0.031,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,16.4,0.0,19.4,3.0,0.5,120.0,0.5,0.0,0.0,18.9,0.0,0.0,0.0,1.0,83.5,2.86,7.0,1.408,-0.25,0.45,0.9,0,0.0962,6.6
90.6,3.0,3.8,182.5,3.8,2.52,1.192,1.0,0.0,0.0,0.0,1.0,9.67,63.2,9.2,14.1,27.4,27.4,21.18,7.4,0.0,10.4,3.0,0.5,50.0,0.0,0.0,0.0,21.5,1.0,0.0,0.0,0.0,90.0,1.71,4.2,1.486,2.25,0.75,1.5,0,0.1821,10.2
83.7,23.3,1.0,89.5,1.0,0.72,23.3,1.0,0.0,0.0,0.0,1.0,10.56,72.3,8.8,11.4,11.4,11.4,55.58,9.1,0.0,12.1,3.0,1.0,120.0,0.5,0.0,0.0,19.6,0.0,0.0,1.0,0.0,85.2,3.02,-7.4,1.396,23.15,0.15,0.3,1,0.4859,30.6
94.4,0.7,18.3,37.5,18.3,11.63,0.06,1.0,0.0,0.0,0.0,1.0,8.21,52.5,9.4,12.8,41.9,41.9,11.76,15.8,1.0,18.8,3.0,1.0,50.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,92.2,1.55,3.8,1.675,-0.35,1.05,2.1,0,0.2986,11.8
55.1,0.6,7.1,120.7,7.1,7.73,0.078,0.0,1.0,0.0,0.0,1.0,1.13,28.4,2.4,7.4,26.7,26.7,2.54,7.0,2.0,10.0,3.0,1.0,120.0,0.0,0.0,0.0,1.5,1.0,0.0,0.0,0.0,53.6,0.82,-2.0,0.891,-0.3,0.9,1.8,1,0.8269,16.8
67.6,8.3,1.4,66.5,1.4,1.24,6.68,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,14.1,2.0,17.1,3.0,1.0,80.0,0.0,0.0,0.0,11.1,1.0,0.0,0.0,0.0,71.6,3.27,-8.0,1.141,7.3,1.0,2.0,0,0.0844,18.9
144.5,2.2,11.4,238.1,11.4,4.73,0.465,0.0,0.0,1.0,0.0,1.0,4.99,140.0,2.1,5.2,4.5,4.5,66.53,8.7,2.0,11.7,3.0,1.0,80.0,1.0,0.0,0.0,22.7,0.0,1.0,0.0,0.0,145.0,0.49,1.2,2.413,1.95,0.25,0.5,1,0.9057,23.5
67.0,7.6,28.9,96.7,28.9,25.88,0.294,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,7.0,0.0,10.0,3.0,1.0,80.0,0.0,0.0,0.0,0.3,1.0,0.0,0.0,0.0,62.9,4.65,11.4,1.139,7.35,0.25,0.5,0,0.0305,10.3
93.7,1.3,21.0,147.4,21.0,13.45,0.097,1.0,0.0,0.0,0.0,1.0,6.45,80.4,4.8,9.7,13.3,13.3,29.1,7.6,1.0,10.6,3.0,0.5,30.0,0.0,0.0,0.0,21.1,1.0,0.0,0.0,0.0,91.5,6.78,16.6,1.459,0.25,1.05,2.1,1,0.2033,17.9
39.8,3.7,25.9,237.6,25.9,39.05,0.095,0.0,1.0,0.0,0.0,1.0,17.19,37.0,27.9,30.1,2.8,2.8,368.36,2.9,0.0,5.9,3.0,1.0,160.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,41.4,2.86,-7.0,0.41,4.15,0.45,-0.9,0,0.15,3.1
35.5,1.8,5.2,104.5,5.2,8.79,0.205,0.0,1.0,0.0,0.0,1.0,1.31,33.6,2.3,3.8,1.9,1.9,41.37,14.4,3.0,17.4,3.0,0.5,80.0,1.0,0.0,0.0,22.6,1.0,0.0,0.0,0.0,33.8,0.24,-0.6,0.495,1.85,0.05,-0.1,1,0.9866,24.1
79.0,3.6,3.1,96.0,3.1,2.35,1.529,0.0,0.0,0.0,1.0,1.0,10.81,62.3,10.4,15.1,16.7,16.7,38.84,21.5,0.0,24.5,3.0,1.0,120.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,75.1,2.61,6.4,1.418,3.65,0.05,-0.1,1,0.2219,9.5
54.7,8.8,1.3,49.0,1.3,1.43,6.171,0.0,1.0,0.0,0.0,1.0,2.75,47.5,3.5,5.8,7.2,7.2,22.92,3.9,0.0,6.9,3.0,0.5,80.0,0.0,0.0,0.0,8.1,1.0,0.0,0.0,0.0,56.5,0.73,-1.8,0.76,7.55,1.25,2.5,0,0.3284,16.4
52.5,8.6,28.7,235.2,28.7,32.8,0.262,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,14.1,0.0,17.1,3.0,0.5,120.0,0.0,1.0,0.0,16.8,0.0,0.0,0.0,1.0,53.0,1.39,-3.4,0.899,8.35,0.25,0.5,0,0.1377,19.5
52.1,4.4,9.7,202.2,9.7,11.17,0.394,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,10.0,0.0,13.0,3.0,0.5,50.0,0.0,0.0,0.0,12.4,1.0,0.0,0.0,0.0,54.0,0.24,0.6,1.109,4.2,0.2,0.4,0,0.0513,8.8
79.9,15.8,14.3,63.0,14.3,10.74,1.471,0.0,0.0,0.0,1.0,1.0,10.47,70.9,8.9,10.9,9.0,9.0,69.8,11.8,0.0,14.8,3.0,1.0,80.0,0.0,0.5,0.0,5.0,0.0,0.0,1.0,0.0,80.1,2.78,6.8,1.346,16.1,0.3,-0.6,0,0.4085,17.2
117.1,1.8,12.4,89.8,12.4,6.35,0.283,1.0,0.0,0.0,0.0,1.0,4.6,94.4,2.9,5.6,22.7,22.7,12.16,12.7,2.0,15.7,3.0,0.5,120.0,0.0,0.0,0.0,16.8,0.0,0.0,1.0,0.0,114.3,2.12,-5.2,1.892,1.4,0.4,0.8,0,0.4102,9.5
113.0,1.6,22.2,229.6,22.2,11.79,0.136,1.0,0.0,0.0,0.0,1.0,5.46,82.2,4.0,5.6,30.8,30.8,10.64,19.1,0.0,22.1,3.0,1.0,30.0,1.0,0.0,0.0,17.5,0.0,0.0,1.0,0.0,114.0,3.18,-7.8,1.869,0.0,1.6,3.2,1,0.7327,26.6
100.3,5.7,10.0,138.9,10.0,5.98,0.953,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,17.2,0.0,20.2,3.0,0.0,80.0,0.0,0.0,0.0,16.2,0.0,0.0,1.0,0.0,99.2,1.14,2.8,1.83,6.2,0.5,-1.0,0,0.0303,6.6
55.5,5.8,16.5,143.5,16.5,17.84,0.325,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,5.2,0.0,8.2,3.0,1.0,80.0,0.0,0.0,0.0,13.3,1.0,0.0,0.0,0.0,58.6,0.08,-0.2,0.986,5.65,0.15,0.3,0,0.0437,10.3
129.0,0.3,29.9,165.6,29.9,13.91,0.022,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,14.0,0.0,17.0,3.0,0.0,80.0,0.0,0.0,0.0,23.6,0.0,0.0,0.0,1.0,131.2,4.33,-10.6,2.219,-2.2,2.5,5.0,0,0.0233,14.0
76.9,5.6,13.9,192.9,13.9,10.85,0.516,0.0,0.0,0.0,1.0,1.0,6.96,75.9,5.5,7.5,1.0,1.0,417.6,14.5,1.0,17.5,3.0,1.0,120.0,0.0,0.0,0.0,22.1,1.0,0.0,0.0,0.0,74.0,0.98,-2.4,1.277,6.3,0.7,-1.4,1,0.2604,10.8
132.1,2.8,17.0,235.4,17.0,7.72,0.363,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,4.9,0.0,7.9,3.0,1.0,120.0,0.5,0.0,0.0,14.1,0.0,1.0,0.0,0.0,134.1,1.31,-3.2,2.157,3.15,0.35,-0.7,0,0.0525,5.0
122.4,8.3,15.6,202.5,15.6,7.65,1.085,1.0,0.0,0.0,0.0,1.0,3.0,117.9,1.5,3.4,4.5,4.5,40.0,5.2,3.0,8.2,3.0,1.0,120.0,0.0,1.0,0.0,5.3,1.0,0.0,0.0,0.0,119.8,7.1,17.4,2.235,8.35,0.05,-0.1,1,0.9694,30.6
75.4,9.9,24.3,234.3,24.3,19.34,0.512,0.0,0.0,0.0,1.0,1.0,6.55,74.7,5.3,7.5,0.7,0.7,393.0,11.9,2.0,14.9,3.0,0.0,160.0,0.0,0.0,0.0,10.8,0.0,0.0,1.0,0.0,80.3,2.69,6.6,1.266,10.45,0.55,-1.1,0,0.5302,9.1
41.9,4.8,8.7,206.9,8.7,12.46,0.385,0.0,1.0,0.0,0.0,1.0,3.07,44.6,4.1,6.5,-2.7,0.0,999.0,11.9,2.0,14.9,3.0,0.5,120.0,0.0,0.0,0.0,2.3,0.0,0.0,1.0,0.0,42.1,2.37,5.8,0.631,5.35,0.55,-1.1,0,0.5,6.6
101.3,0.0,5.9,21.1,5.9,3.49,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,5.7,0.0,8.7,3.0,1.0,120.0,0.0,0.0,0.0,18.8,0.0,1.0,0.0,0.0,99.1,2.86,7.0,1.689,-0.45,0.45,0.9,0,0.0357,4.7
89.3,6.1,22.9,38.2,22.9,15.39,0.396,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,16.6,1.0,19.6,3.0,1.0,50.0,0.5,0.5,0.0,4.1,0.0,0.0,1.0,0.0,85.4,3.35,-8.2,1.365,5.0,1.1,2.2,0,0.1727,20.1
85.6,8.3,13.1,222.4,13.1,9.18,0.904,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,9.2,1.0,12.2,3.0,0.5,120.0,0.5,0.5,0.0,20.2,1.0,0.0,0.0,0.0,89.6,4.41,10.8,1.618,9.85,1.55,-3.1,0,0.1956,8.1
116.1,1.7,27.5,16.6,27.5,14.21,0.12,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,7.1,0.0,10.1,3.0,1.0,160.0,0.0,0.0,0.0,12.5,1.0,0.0,0.0,0.0,111.9,0.16,-0.4,2.001,1.0,0.7,1.4,0,0.0584,1.8
130.7,3.7,19.7,200.6,19.7,9.04,0.409,0.0,0.0,1.0,0.0,1.0,6.11,72.6,5.0,9.1,58.1,58.1,6.31,6.6,0.0,9.6,3.0,1.0,160.0,0.5,0.0,0.0,14.7,0.0,0.0,1.0,0.0,132.8,1.22,-3.0,2.004,3.15,0.55,1.1,0,0.3981,8.6
62.8,20.2,17.4,214.0,17.4,16.62,1.215,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,7.6,0.0,10.6,3.0,1.0,80.0,1.0,0.0,0.0,13.3,1.0,0.0,0.0,0.0,62.5,2.37,-5.8,0.862,19.6,0.6,1.2,0,0.3385,29.7
84.8,2.1,3.0,109.7,3.0,2.12,0.989,0.0,0.0,0.0,1.0,1.0,16.81,49.5,20.4,22.7,35.3,35.3,28.57,8.1,0.0,11.1,3.0,1.0,120.0,0.0,0.0,0.0,5.9,0.0,1.0,0.0,0.0,86.3,7.92,19.4,1.358,2.3,0.2,-0.4,1,0.1564,8.3
123.1,1.5,22.2,95.2,22.2,10.82,0.139,0.0,0.0,1.0,0.0,1.0,4.15,99.0,2.5,3.7,24.1,24.1,10.33,15.2,2.0,18.2,3.0,1.0,120.0,0.0,1.0,0.0,18.2,0.0,0.0,0.0,1.0,127.2,1.96,-4.8,2.054,1.6,0.1,-0.2,1,0.9093,21.3
48.9,1.4,20.9,56.7,20.9,25.64,0.055,0.0,1.0,0.0,0.0,1.0,1.49,47.6,1.9,3.3,1.3,1.3,68.77,8.4,3.0,11.4,3.0,1.0,120.0,0.0,0.0,0.0,18.5,0.0,0.0,0.0,1.0,44.4,4.49,-11.0,0.723,0.85,0.55,1.1,1,0.9425,19.6
120.1,4.9,19.6,21.7,19.6,9.79,0.5,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,17.8,3.0,20.8,3.0,1.0,80.0,0.0,0.0,0.0,22.2,1.0,0.0,0.0,0.0,120.6,0.65,-1.6,2.069,5.05,0.15,-0.3,0,0.1737,13.5
151.6,17.9,8.8,188.9,8.8,3.48,5.139,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,17.1,1.0,20.1,3.0,1.0,80.0,0.0,0.5,0.0,3.5,1.0,0.0,0.0,0.0,146.4,0.98,2.4,2.449,18.3,0.4,-0.8,0,0.1389,20.8
75.4,5.6,28.5,27.7,28.5,22.68,0.247,0.0,0.0,0.0,1.0,1.0,11.59,52.7,13.2,15.7,22.7,22.7,30.63,6.5,0.0,9.5,3.0,1.0,50.0,0.0,0.5,0.0,21.9,0.0,0.0,0.0,1.0,72.7,0.16,0.4,1.27,6.15,0.55,-1.1,0,0.3062,13.7
44.0,2.2,10.3,236.7,10.3,14.05,0.157,0.0,1.0,0.0,0.0,1.0,6.85,32.5,12.6,15.9,11.5,11.5,35.74,8.7,0.0,11.7,3.0,1.0,120.0,1.0,0.0,0.0,9.4,1.0,0.0,0.0,0.0,44.4,0.49,-1.2,0.739,1.55,0.65,1.3,1,0.6371,19.2
138.2,6.1,5.4,81.2,5.4,2.34,2.602,0.0,0.0,1.0,0.0,1.0,15.68,80.0,11.8,16.1,58.2,58.2,16.16,18.7,0.0,21.7,3.0,1.0,160.0,0.0,0.0,0.0,15.5,1.0,0.0,0.0,0.0,144.1,0.41,-1.0,2.467,7.35,1.25,-2.5,0,0.2218,0.0
109.7,5.9,29.6,200.6,29.6,16.19,0.364,1.0,0.0,0.0,0.0,1.0,5.88,97.3,3.6,7.3,12.4,12.4,28.45,11.2,1.0,14.2,3.0,1.0,50.0,0.0,0.0,0.0,13.8,1.0,0.0,0.0,0.0,108.0,3.84,-9.4,1.851,5.85,0.05,0.1,1,0.3838,17.1
128.7,5.5,22.6,24.3,22.6,10.54,0.522,1.0,0.0,0.0,0.0,1.0,12.25,102.6,7.2,11.7,26.1,26.1,28.16,20.4,0.0,23.4,3.0,1.0,80.0,0.0,0.0,0.0,13.6,1.0,0.0,0.0,0.0,127.0,3.02,-7.4,2.161,5.35,0.15,0.3,0,0.1958,7.5
96.4,1.0,13.0,138.7,13.0,8.09,0.124,1.0,0.0,0.0,0.0,1.0,3.63,104.5,2.1,5.6,-8.1,0.0,999.0,17.4,2.0,20.4,3.0,1.0,80.0,0.0,0.0,0.0,15.3,1.0,0.0,0.0,0.0,98.1,4.0,9.8,1.591,1.0,0.0,0.0,1,0.5044,14.7
81.9,6.0,28.1,93.8,28.1,20.59,0.291,0.0,0.0,0.0,1.0,1.0,7.87,75.3,6.3,7.7,6.6,6.6,71.55,17.6,0.0,20.6,3.0,1.0,50.0,0.0,0.5,0.0,17.7,1.0,0.0,0.0,0.0,79.5,2.45,6.0,1.121,5.8,0.2,0.4,1,0.2214,18.0
40.8,3.4,3.6,17.2,3.6,5.29,0.642,0.0,1.0,0.0,0.0,1.0,8.66,39.0,13.3,14.9,1.8,1.8,288.67,12.8,0.0,15.8,3.0,0.5,120.0,0.0,0.0,0.0,17.2,1.0,0.0,0.0,0.0,39.7,4.74,-11.6,0.818,3.7,0.3,-0.6,0,0.1751,1.9
159.6,0.1,3.5,167.4,3.5,1.32,0.076,0.0,0.0,1.0,0.0,1.0,11.89,98.9,7.2,9.8,60.7,60.7,11.75,12.2,1.0,15.2,3.0,0.0,80.0,0.0,0.0,0.0,11.4,1.0,0.0,0.0,0.0,159.3,2.86,-7.0,2.586,-1.15,1.25,2.5,0,0.232,9.7
113.5,4.7,20.8,236.4,20.8,11.0,0.427,1.0,0.0,0.0,0.0,1.0,13.36,105.3,7.6,9.7,8.2,8.2,97.76,6.9,0.0,9.9,3.0,1.0,120.0,0.0,0.0,0.0,2.5,1.0,0.0,0.0,0.0,113.6,3.92,-9.6,1.984,5.6,0.9,-1.8,0,0.2216,1.7
63.5,27.2,6.2,12.6,6.2,5.86,4.643,0.0,0.0,0.0,1.0,1.0,3.09,53.0,3.5,7.1,10.5,10.5,17.66,10.6,1.0,13.6,3.0,1.0,50.0,0.0,0.0,0.0,10.5,1.0,0.0,0.0,0.0,64.8,1.31,3.2,1.032,27.0,0.2,0.4,1,0.6041,36.5
69.5,2.6,27.6,74.9,27.6,23.83,0.109,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,5.2,0.0,8.2,3.0,1.0,120.0,0.0,0.0,0.0,17.1,0.0,0.0,0.0,1.0,65.1,3.84,9.4,1.088,3.25,0.65,-1.3,0,0.0377,2.7
93.6,20.2,25.4,178.9,25.4,16.28,1.241,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,19.3,0.0,22.3,3.0,1.0,120.0,0.0,0.0,0.0,21.9,0.0,0.0,1.0,0.0,95.6,2.53,-6.2,1.506,20.6,0.4,-0.8,0,0.0527,17.7
93.7,0.6,9.9,219.1,9.9,6.34,0.095,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,12.4,0.0,15.4,3.0,1.0,80.0,0.0,0.0,0.0,11.3,1.0,0.0,0.0,0.0,94.7,1.47,3.6,1.693,0.2,0.4,0.8,0,0.0262,5.3
85.7,7.9,26.8,55.8,26.8,18.76,0.421,1.0,0.0,0.0,0.0,1.0,3.03,47.7,3.8,8.4,38.0,38.0,4.78,3.8,3.0,6.8,3.0,1.0,160.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,87.7,2.2,-5.4,1.506,6.95,0.95,1.9,1,0.8661,23.9
124.6,0.7,2.2,27.0,2.2,1.06,0.661,0.0,0.0,1.0,0.0,1.0,4.47,121.3,2.2,5.2,3.3,3.3,81.27,17.2,2.0,20.2,3.0,1.0,120.0,0.0,0.0,0.0,15.5,1.0,0.0,0.0,0.0,125.0,2.45,-6.0,2.088,0.25,0.45,0.9,0,0.3648,7.1
97.4,1.9,16.9,12.1,16.9,10.41,0.183,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,6.0,0.0,9.0,3.0,0.5,80.0,0.0,0.0,0.0,3.4,1.0,0.0,0.0,0.0,95.1,1.39,-3.4,1.715,1.7,0.2,0.4,0,0.0185,7.2
75.5,5.1,28.1,61.6,28.1,22.33,0.228,0.0,0.0,0.0,1.0,1.0,3.82,52.0,4.4,7.3,23.5,23.5,9.75,14.3,2.0,17.3,3.0,1.0,80.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,68.5,2.29,5.6,1.407,4.6,0.5,1.0,0,0.554,12.9
54.3,5.4,25.8,27.1,25.8,28.51,0.189,0.0,1.0,0.0,0.0,1.0,3.26,39.0,5.0,6.6,15.3,15.3,12.78,6.9,1.0,9.9,3.0,1.0,120.0,0.5,0.0,0.0,5.6,1.0,0.0,0.0,0.0,52.5,0.49,-1.2,0.889,4.25,1.15,2.3,1,0.5544,21.1
49.1,9.0,11.3,96.3,11.3,13.81,0.652,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,5.8,0.0,8.8,3.0,1.0,80.0,1.0,0.0,0.0,5.7,1.0,0.0,0.0,0.0,46.8,0.24,0.6,0.72,8.45,0.55,1.1,0,0.3197,18.8
154.1,5.7,6.3,115.6,6.3,2.45,2.324,0.0,0.0,1.0,0.0,1.0,30.13,140.0,12.9,15.5,14.1,14.1,128.21,6.3,0.0,9.3,3.0,1.0,80.0,1.0,0.0,0.0,10.5,1.0,0.0,0.0,0.0,153.4,0.24,0.6,2.612,6.65,0.95,-1.9,1,0.6623,15.9
144.1,5.4,7.1,125.2,7.1,2.96,1.827,0.0,0.0,1.0,0.0,1.0,1.02,140.0,0.4,5.1,4.1,4.1,14.93,7.1,3.0,10.1,3.0,1.0,80.0,0.0,0.5,0.0,12.4,0.0,0.0,0.0,1.0,142.3,1.14,-2.8,2.364,4.0,1.4,2.8,1,0.9779,29.4
128.0,14.6,15.9,44.2,15.9,7.45,1.959,1.0,0.0,0.0,0.0,1.0,14.9,68.3,13.1,17.6,59.7,59.7,14.97,10.1,0.0,13.1,3.0,0.5,120.0,0.0,0.5,0.0,20.8,0.0,0.0,0.0,1.0,121.2,4.49,11.0,2.248,13.95,0.65,1.3,0,0.3318,21.1
71.8,3.6,18.3,121.4,18.3,15.29,0.235,0.0,0.0,0.0,1.0,1.0,1.54,73.4,1.3,5.0,-1.6,0.0,999.0,15.1,2.0,18.1,3.0,1.0,30.0,0.0,0.0,0.0,11.4,1.0,0.0,0.0,0.0,74.3,3.02,7.4,1.121,3.7,0.1,-0.2,1,0.7021,18.8
88.8,1.5,2.0,12.2,2.0,1.35,1.11,1.0,0.0,0.0,0.0,1.0,3.88,75.6,3.1,7.0,13.2,13.2,17.64,17.4,2.0,20.4,3.0,0.5,80.0,0.0,0.0,0.0,19.7,0.0,0.0,0.0,1.0,90.3,0.65,1.6,1.35,2.9,1.4,-2.8,1,0.6469,9.3
103.7,1.1,13.0,67.5,13.0,7.52,0.146,1.0,0.0,0.0,0.0,1.0,4.81,78.1,3.7,8.1,25.6,25.6,11.27,12.6,3.0,15.6,3.0,0.5,80.0,0.0,0.0,0.0,22.3,1.0,0.0,0.0,0.0,96.8,1.06,2.6,1.762,0.55,0.55,1.1,0,0.691,13.8
112.4,3.1,25.1,98.6,25.1,13.4,0.231,1.0,0.0,0.0,0.0,1.0,10.65,113.2,5.6,10.3,-0.8,0.0,999.0,13.3,0.0,16.3,3.0,1.0,80.0,0.0,0.0,0.0,19.5,0.0,0.0,1.0,0.0,110.8,0.82,2.0,1.982,3.0,0.1,0.2,0,0.1946,6.1
46.1,7.5,13.9,38.4,13.9,18.09,0.415,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,5.9,1.0,8.9,3.0,0.5,80.0,0.0,0.0,0.0,16.1,1.0,0.0,0.0,0.0,45.9,1.06,2.6,0.731,6.3,1.2,2.4,0,0.0446,16.5
45.6,0.3,5.9,205.4,5.9,7.76,0.039,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,12.4,0.0,15.4,3.0,1.0,120.0,0.0,0.5,0.0,15.9,0.0,0.0,1.0,0.0,41.9,3.67,9.0,0.685,0.15,0.15,0.3,0,0.0356,3.8
86.5,0.8,28.7,58.3,28.7,19.91,0.04,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,11.5,0.0,14.5,3.0,1.0,120.0,0.5,1.0,0.0,22.3,0.0,0.0,1.0,0.0,85.5,0.0,0.0,1.369,0.2,0.6,1.2,0,0.3318,15.2
92.6,0.7,8.7,191.2,8.7,5.64,0.124,1.0,0.0,0.0,0.0,1.0,3.61,72.6,3.0,4.0,20.0,20.0,10.83,12.3,1.0,15.3,3.0,1.0,80.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,87.3,3.76,9.2,1.47,0.45,0.25,0.5,0,0.3494,6.0
137.2,5.3,24.2,123.7,24.2,10.58,0.501,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,18.1,0.0,21.1,3.0,0.5,80.0,0.0,0.0,0.0,4.3,0.0,0.0,1.0,0.0,138.6,4.49,11.0,2.217,6.0,0.7,-1.4,0,0.0285,6.2
104.4,1.7,6.6,125.1,6.6,3.79,0.448,1.0,0.0,0.0,0.0,1.0,3.11,94.8,2.0,4.6,9.6,9.6,19.44,19.2,2.0,22.2,3.0,0.0,120.0,0.5,0.0,0.0,15.6,0.0,0.0,1.0,0.0,105.1,1.47,3.6,1.708,2.75,1.05,-2.1,0,0.6862,3.7
86.9,1.1,13.3,164.8,13.3,9.18,0.12,1.0,0.0,0.0,0.0,1.0,9.97,90.0,6.6,7.9,-3.1,0.0,999.0,12.1,0.0,15.1,3.0,1.0,120.0,0.0,0.0,0.0,9.4,0.0,1.0,0.0,0.0,87.2,3.18,7.8,1.371,1.25,0.15,-0.3,0,0.2331,3.1
71.9,5.4,15.2,20.6,15.2,12.68,0.426,0.0,0.0,0.0,1.0,1.0,1.94,46.8,2.5,4.6,25.1,25.1,4.64,14.7,1.0,17.7,3.0,1.0,80.0,0.0,0.0,0.0,2.3,0.0,0.0,1.0,0.0,72.9,2.86,-7.0,1.204,5.9,0.5,-1.0,1,0.4657,14.5
143.8,8.6,15.5,28.9,15.5,6.47,1.33,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,12.7,0.0,15.7,3.0,1.0,160.0,0.0,0.0,0.0,18.6,0.0,1.0,0.0,0.0,144.2,0.98,2.4,2.466,8.95,0.35,-0.7,0,0.0351,6.1
94.7,2.4,16.0,88.4,16.0,10.14,0.237,1.0,0.0,0.0,0.0,1.0,0.53,67.8,0.5,4.6,26.9,26.9,1.18,5.6,3.0,8.6,3.0,1.0,80.0,0.5,0.0,0.0,12.6,0.0,0.0,1.0,0.0,94.8,3.67,-9.0,1.673,2.45,0.05,-0.1,1,0.9932,20.7
